4338231453 20663 0 14
4338231466 25502 0 13
4338231479 26773 0 13
4338231492 27483 0 13
4338231505 3510 0 1
4338231518 0 0 0
4338231531 0 0 0
4338231544 0 0 0
4338231557 0 0 0
4338231570 0 0 0
4338231583 0 0 0
4338231596 0 0 0
4338231609 0 0 0
4338231622 0 0 0
4338231635 0 0 0
4338231648 0 0 0
4338231661 0 0 0
4338231674 0 0 0
4338231687 0 0 0
4338231700 0 0 0
4338231713 0 0 0
4338231726 7424 0 3
4338231739 0 0 0
4338231752 25137 0 13
4338231765 28635 0 13
4338231778 20468 0 9
4338231791 0 0 0
4338231804 0 0 0
4338231817 0 0 0
4338231830 0 0 0
4338231843 0 0 0
4338231856 0 0 0
4338231869 0 0 0
4338231882 0 0 0
4338231895 0 0 0
4338231908 0 0 0
4338231921 0 0 0
4338231934 0 0 0
4338231947 0 0 0
4338231960 0 0 0
4338231973 0 0 0
4338231986 6047 0 3
4338231999 0 0 0
4338232012 0 0 0
4338232025 15521 0 7
4338232038 31084 0 13
4338232051 13865 0 5
4338232064 0 0 0
4338232077 0 0 0
4338232090 0 0 0
4338232103 0 0 0
4338232116 0 0 0
4338232129 0 0 0
4338232142 0 0 0
4338232155 0 0 0
4338232168 0 0 0
4338232181 0 0 0
4338232194 0 0 0
4338232207 0 0 0
4338232220 0 0 0
4338232233 5055 0 2
4338232246 0 0 0
4338232259 0 0 0
4338232272 0 0 0
4338232285 8702 0 5
4338232298 17924 0 6
4338232311 21978 0 7
4338232324 1946 0 0
4338232337 0 0 0
4338232350 0 0 0
4338232363 0 0 0
4338232376 0 0 0
4338232389 0 0 0
4338232402 0 0 0
4338232415 0 0 0
4338232428 0 0 0
4338232441 0 0 0
4338232454 0 0 0
4338232467 0 0 0
4338232480 0 0 0
4338232493 4100 0 1
4338232506 0 0 0
4338232519 0 0 0
4338232532 0 0 0
4338232545 8200 0 4
4338232558 4100 0 1
4338232571 16370 0 8
4338232584 10219 7 5
4338232597 2134 158 1
4338232610 0 0 0
4338232623 0 0 0
4338232636 0 0 0
4338232649 0 0 0
4338232662 0 0 0
4338232675 0 0 0
4338232688 0 0 0
4338232701 0 0 0
4338232714 0 0 0
4338232727 0 0 0
4338232740 3438 0 1
4338232753 0 0 0
4338232766 0 0 0
4338232779 0 0 0
4338232792 4233 326 1
4338232805 3712 271 3
4338232818 2499 251 1
4338232831 3650 325 6
4338232844 8093 854 6
4338232857 5330 854 6
4338232870 4015 812 3
4338232883 3248 715 2
4338232896 0 0 0
4338232909 0 0 0
4338232922 0 0 0
4338232935 0 0 0
4338232948 0 0 0
4338232961 0 0 0
4338232974 0 0 0
4338232987 324 172 0
4338233000 1570 760 3
4338233013 778 387 2
4338233026 135 57 0
4338233039 0 0 0
4338233052 451 143 1
4338233065 2424 739 3
4338233078 4024 1263 4
4338233091 2037 648 2
4338233104 2127 683 2
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0
