4327195663 21869 0 11
4327195676 25544 0 13
4327195689 2454 0 1
4327195702 0 0 0
4327195715 0 0 0
4327195728 0 0 0
4327195741 0 0 0
4327195754 0 0 0
4327195767 0 0 0
4327195780 0 0 0
4327195793 0 0 0
4327195806 0 0 0
4327195819 0 0 0
4327195832 0 0 0
4327195845 0 0 0
4327195858 0 0 0
4327195871 0 0 0
4327195884 0 0 0
4327195897 0 0 0
4327195910 2017 0 2
4327195923 0 0 0
4327195936 17478 0 9
4327195949 20053 0 10
4327195962 0 0 0
4327195975 0 0 0
4327195988 0 0 0
4327196001 0 0 0
4327196014 0 0 0
4327196027 0 0 0
4327196040 0 0 0
4327196053 0 0 0
4327196066 0 0 0
4327196079 0 0 0
4327196092 0 0 0
4327196105 0 0 0
4327196118 0 0 0
4327196131 0 0 0
4327196144 0 0 0
4327196157 1908 0 1
4327196170 36 0 0
4327196183 0 0 0
4327196196 0 0 0
4327196209 26141 0 13
4327196222 4738 0 2
4327196235 0 0 0
4327196248 0 0 0
4327196261 0 0 0
4327196274 0 0 0
4327196287 0 0 0
4327196300 0 0 0
4327196313 0 0 0
4327196326 0 0 0
4327196339 0 0 0
4327196352 0 0 0
4327196365 0 0 0
4327196378 0 0 0
4327196391 0 0 0
4327196404 0 0 0
4327196417 1942 0 1
4327196430 0 0 0
4327196443 0 0 0
4327196456 0 0 0
4327196469 16891 0 8
4327196482 8598 0 3
4327196495 0 0 0
4327196508 0 0 0
4327196521 0 0 0
4327196534 0 0 0
4327196547 0 0 0
4327196560 0 0 0
4327196573 0 0 0
4327196586 0 0 0
4327196599 0 0 0
4327196612 0 0 0
4327196625 0 0 0
4327196638 0 0 0
4327196651 0 0 0
4327196664 1951 0 0
4327196677 0 0 0
4327196690 0 0 0
4327196703 0 0 0
4327196716 0 0 0
4327196729 12738 0 7
4327196742 8404 0 3
4327196755 0 0 0
4327196768 0 0 0
4327196781 0 0 0
4327196794 0 0 0
4327196807 0 0 0
4327196820 0 0 0
4327196833 0 0 0
4327196846 0 0 0
4327196859 0 0 0
4327196872 0 0 0
4327196885 0 0 0
4327196898 0 0 0
4327196911 1933 0 1
4327196924 0 0 0
4327196937 0 0 0
4327196950 0 0 0
4327196963 0 0 0
4327196976 0 0 0
4327196989 12785 0 7
4327197002 4647 0 2
4327197015 0 0 0
4327197028 0 0 0
4327197041 0 0 0
4327197054 0 0 0
4327197067 0 0 0
4327197080 0 0 0
4327197093 0 0 0
4327197106 0 0 0
4327197119 0 0 0
4327197132 0 0 0
4327197145 0 0 0
4327197158 0 0 0
4327197171 1864 0 1
4327197184 0 0 0
4327197197 0 0 0
4327197210 0 0 0
4327197223 0 0 0
4327197236 0 0 0
4327197249 14281 0 7
4327197262 0 0 0
4327197275 0 0 0
4327197288 0 0 0
4327197301 0 0 0
4327197314 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
