4338119835 30850 1 13
4338119848 16373 0 6
4338119861 0 0 0
4338119874 0 0 0
4338119887 0 0 0
4338119900 0 0 0
4338119913 0 0 0
4338119926 0 0 0
4338119939 0 0 0
4338119952 0 0 0
4338119965 0 0 0
4338119978 0 0 0
4338119991 0 0 0
4338120004 0 0 0
4338120017 0 0 0
4338120030 0 0 0
4338120043 0 0 0
4338120056 0 0 0
4338120069 0 0 0
4338120082 0 0 0
4338120095 20760 0 9
4338120108 16360 0 6
4338120121 0 0 0
4338120134 0 0 0
4338120147 0 0 0
4338120160 0 0 0
4338120173 0 0 0
4338120186 0 0 0
4338120199 0 0 0
4338120212 0 0 0
4338120225 0 0 0
4338120238 0 0 0
4338120251 0 0 0
4338120264 0 0 0
4338120277 0 0 0
4338120290 0 0 0
4338120303 0 0 0
4338120316 0 0 0
4338120329 0 0 0
4338120342 6047 0 2
4338120355 16119 0 7
4338120368 8069 0 3
4338120381 0 0 0
4338120394 0 0 0
4338120407 0 0 0
4338120420 0 0 0
4338120433 0 0 0
4338120446 0 0 0
4338120459 0 0 0
4338120472 0 0 0
4338120485 0 0 0
4338120498 0 0 0
4338120511 0 0 0
4338120524 0 0 0
4338120537 0 0 0
4338120550 0 0 0
4338120563 0 0 0
4338120576 0 0 0
4338120589 3146 0 2
4338120602 1909 0 0
4338120615 20220 0 8
4338120628 0 0 0
4338120641 0 0 0
4338120654 0 0 0
4338120667 0 0 0
4338120680 0 0 0
4338120693 0 0 0
4338120706 0 0 0
4338120719 0 0 0
4338120732 0 0 0
4338120745 0 0 0
4338120758 0 0 0
4338120771 0 0 0
4338120784 0 0 0
4338120797 0 0 0
4338120810 0 0 0
4338120823 0 0 0
4338120836 0 0 0
4338120849 4100 0 2
4338120862 4754 0 2
4338120875 11646 0 4
4338120888 0 0 0
4338120901 0 0 0
4338120914 0 0 0
4338120927 0 0 0
4338120940 0 0 0
4338120953 0 0 0
4338120966 0 0 0
4338120979 0 0 0
4338120992 0 0 0
4338121005 0 0 0
4338121018 0 0 0
4338121031 0 0 0
4338121044 0 0 0
4338121057 0 0 0
4338121070 0 0 0
4338121083 0 0 0
4338121096 3438 0 1
4338121109 0 0 0
4338121122 13752 0 6
4338121135 0 0 0
4338121148 0 0 0
4338121161 0 0 0
4338121174 0 0 0
4338121187 0 0 0
4338121200 0 0 0
4338121213 0 0 0
4338121226 0 0 0
4338121239 0 0 0
4338121252 0 0 0
4338121265 0 0 0
4338121278 0 0 0
4338121291 0 0 0
4338121304 0 0 0
4338121317 0 0 0
4338121330 0 0 0
4338121343 221 0 1
4338121356 2586 0 1
4338121369 5614 0 2
